doc_id,title,authors,doi,pub_date,year,abstract,MODEL_RODENT,MODEL_INVITRO,MODEL_ZEBRAFISH,MODEL_HUMAN,MODEL_ENVIRONMENTAL,MODEL_OTHER_ANIMAL,ORGAN_BRAIN_NERVOUS,ORGAN_CARDIOVASCULAR,ORGAN_GI_GUT,ORGAN_RESPIRATORY,ORGAN_REPRODUCTIVE,ORGAN_LIVER,ORGAN_KIDNEY,ORGAN_IMMUNE,ORGAN_ENDOCRINE,MECH_OXIDATIVE,MECH_INFLAMMATION,MECH_BARRIER,MECH_MICROBIOME,MECH_ENDOCRINE,MECH_NEURODEGENERATION,MECH_IMMUNE,MECH_DNA_DAMAGE,MECH_RECEPTOR,MECH_CELL_DEATH,LLM_MECH_OXIDATIVE_STRESS,LLM_MECH_INFLAMMATION,LLM_MECH_BARRIER_DISRUPTION,LLM_MECH_MICROBIOME,LLM_MECH_ENDOCRINE,LLM_MECH_NEURODEGENERATION,LLM_MECH_IMMUNE_DYSFUNCTION,LLM_MECH_DNA_DAMAGE,LLM_MECH_RECEPTOR_SIGNALING,LLM_MECH_CELL_DEATH,LLM_ORGAN_BRAIN_NERVOUS,LLM_ORGAN_CARDIOVASCULAR,LLM_ORGAN_GI_GUT,LLM_ORGAN_RESPIRATORY,LLM_ORGAN_REPRODUCTIVE,LLM_ORGAN_LIVER,LLM_ORGAN_KIDNEY,LLM_ORGAN_IMMUNE,LLM_ORGAN_ENDOCRINE,LLM_MODEL_INVITRO,LLM_MODEL_RODENT,LLM_MODEL_ZEBRAFISH,LLM_MODEL_HUMAN,LLM_MODEL_ENVIRONMENTAL,LLM_MODEL_OTHER_ANIMAL,STUDY_DETECTION_HUMAN,source_type
bio_12e355cb6d35,"Potassium Carbonate (K 2 CO 3 ) – A cheap, non-toxic and high-density floating solution for microplastic isolation from beach sediments","Jan Gohla, Sandra Bračun *, Gerwin Gretschel, Stephan Koblmüller, Wagner Maximilian, Christian Pacher",10.1101/2020.11.17.386417,2020-11-17,2020,"Beaches are good indicators for microplastic distribution and local microplastic pollution. Multiple methods have been developed for extracting microplastics from sediment, mainly through density separation. However, the chemicals applied are often expensive and harmful for the user or to the environment. We briefly review the problems associated with the use of these chemicals and present a new floatation solution, potassium carbonate (K 2 CO 3 ) that has many advantages over available media. It is non-toxic and cheap, and with a density of 1.54 g/cm 3  the K 2 CO 3  solution yielded a mean recovery rate of around 92% for PVC, one of the densest polymers, that cannot be easily extracted with alternative floatation agents. We propose that the use of K 2 CO 3  is particularly promising for long term and large-scale monitoring studies, not least because it allows an increasing involvement of citizen scientists, hopefully leading to an increased public awareness of the plastic problem in the seas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bioRxiv (preprint)
bio_15a5db886c0d,16s rRNA gene sequence analysis of the microbial community on microplastic samples from the North Atlantic and Great Pacific Garbage Patches,"Dkawlma Tora, Ute Hentschel, Stefan Lips, Mechthild Schmitt-Jansen, Erik Borchert *",10.1101/2022.12.22.521553,2022-12-22,2022,"The exponential increase in plastic production has led to their accumulation in the environment, particularly in oceans, polluting these environments from the shore to the open ocean and even sea ice in the pole regions. We compared microbial communities on plastic particles, known as “Plastisphere”, collected from the Atlantic and Pacific oceans gyres in the Summer of 2019 and subsequently looked for potential plastic degraders. We applied a 16S rRNA amplicon sequencing approach to decipher differences and similarities in colonization behaviour between these two gyres. Two polymer types include plastics: polyethylene (PE) and polypropylene (PP). We found that microbes differed significantly between the two oceans and identified thirty-two differentially abundant taxa at the class level. Proteobacteria, Cyanobacteria and Bacteroidota were the most prominent relative abundant phyla in the two oceans. Finally, according to the current literature, we found 40 genera documented as potential plastic degraders. This study highlights the importance of the biogeographical location with respect to microbial colonization patterns of marine plastic debris, differing even in the open oceans. Furthermore, the wide distribution of potential plastic-degrading bacteria was shown.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bioRxiv (preprint)
bio_16ceb0c26c83,Growth responses of  Celosia argentea  L. in soils polluted with microplastics,"Beckley Ikhajiagbe *, Gloria Omorowa Omoregie, Susan Ojonugwa Adama, Kingsley Ume Esheya",10.1101/2023.01.07.523084,2023-01-07,2023,"This research was carried out to study the various toxic effects of microplastics on commercial leafy vegetable  Celosia argentea  L. Plastics used in this experiment were obtained from heterogeneous sources from around different dumpsites in the University of Benin Ugbowo Campus. The plastics collected were grinded into three different bits and sizes, filtered and applied to the different plastic pots in the measurement of 5g, 10g and 20g respectively. The seeds of  Celosia argentea  L. was sown in the microplastic polluted soils and also the control Morphological characteristics were also observed and recorded and they include plant height, stem girth, leaf area amongst others. The plants were harvested after 52 days of observation and taken to the laboratory for heavy metal analysis. Results showed evidence of stunted growth, and chlorosis as compared to the control. Significant heavy metal accumulation was also recorded in the leaves and they include nickel, lead and cadmium.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bioRxiv (preprint)
bio_1b7e50db6e4a,The effects of nano– and microplastic ingestion on the survivorship and reproduction of  Aedes aegypti  (L.) and  Aedes albopictus  (Skuse),"Gabriella McConnel, Jordann Lawson, Jaclyn E. Cañas-Carrell, Corey L. Brelsfoard *",10.1101/2023.06.23.546347,2023-06-23,2023,"Microplastics (MPs) and nanoplastics (NPs) are pervasive environmental pollutants that raise concerns due to their potential impact on organisms across different trophic levels. While the effects of MPs on aquatic organisms have been extensively studied, their impacts on terrestrial organisms, mainly insects, still need to be explored. This study investigates the effects of MP and NP ingestion on the survivorship and reproduction of two medically important mosquito species,  Aedes aegypti  (L.), and  Ae. albopictus  (Skuse). Larval and pupal survivorship were not significantly affected by particle size or concentration, but there was a reduction of  Ae. aegypti  pupal survivorship associated with the ingestion of 0.03 µm NPs. Results also suggest that ingesting 0.03 µm NPs reduced egg production in both mosquito species. However, there was little impact of 0.03 NP and 1.0 µm MP ingestion on adult survivorship and longevity. To further investigate the effects of MP ingestion on mosquito fitness, we also examined the effects of lab generated MPs of varying shape, size, and plastic polymer type on  Ae. aegypti  immature and adult survivorship. The data suggests that the polymer type and shape did not impact  Ae. aegypti  immature or adult survivorship. These findings highlight the potential consequences and the need to investigate further the ecological and potential public health implications of MP and NP ingestion by mosquitoes.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_1b8a957f6f76,Trophic transfer of microplastics enhances tissue accumulation of chemical additives in fish,"Takaaki Hasegawa, Kaoruko Mizukawa, Yeo Bee Geok, Tomonori Sekioka, Hideshige Takada, Masahiro Nakaoka *",10.1101/2021.03.09.434685,2021-03-09,2021,"A variety of chemical additives are incorporated into plastics during their production process to give desirable properties. Although studies have suggested that microplastic ingestion can lead to accumulation of these chemicals in marine organisms, none provided the direct evidence in fish species. Here, we demonstrated the tissue accumulation of chemical additives in fish following microplastic ingestion. We exposed fish ( Myoxocephalus brandti ) to polyethylene microplastics compounded with brominated flame retardants (BFRs; BDE209, DBDPE) and ultraviolet stabilizers (UVs; UV-234, UV-327, BP-12) suspended in the water column, or to mysids ( Neomysis  spp.) pre-exposed to the same microplastics. Our results showed a maximum of 345-fold higher concentrations of additives in fish exposed to microplastics than the ambient sample. Also, fish fed plastic-exposed mysids accumulated significantly greater concentrations of BFRs in muscle than fish exposed to microplastics suspended in the water column ( p  < 0.001). This indicates that trophic transfer of microplastics has greater contribution to tissue accumulation of BFRs in fish than the waterborne ingestion. In contrast, no significant difference in the accumulation of UVs was found between the treatments, except for UV-327 in liver. These results suggests that the relative contribution between direct ingestion of microplastics from the water column and indirect ingestion via trophic transfer on tissue accumulation of additives in fish varies among compounds. Compounds with high molecular weight and high hydrophobicity like BDE209 and DBDPE were considered difficult to leach out from plastics, however, our study showed that trophic transfer of microplastics can facilitate the accumulation of such compounds from plastics to fish.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_1c0e54c27894,Particulate Contamination of Human Placenta: Plastic and non-plastic,"Rewa Zurub, Shannon Bainbridge, Luna Rahman, Sabina Halappanavar, Michael G. Wade *",10.1101/2024.03.01.583005,2024-03-01,2024,"Recent evidence indicates that the human womb is contaminated with a variety of particulate contaminants. Microplastics (MPs, tiny plastic particles ( < 5 mm) generated by the breakdown of larger plastic products in the environment) accumulation in human placenta has recently been described. In addition, recent evidence has correlated the number of air pollution particulates in term placentas to the loading of these particles in dust from the gestational parent home. The current study sought to characterize the accumulation of plastic and non-plastic particles (NPP) within the term human placenta. Placenta tissues were collected from healthy, singleton pregnancies following vaginal (n=5) and caesarean section (n=5) deliveries at a tertiary care centre located in an urban Canadian city (Ottawa, ON), with particles detected and characterized by Raman micro-spectroscopy. Both plastic and non-plastic particles were identified in all placentas examined, with an average of 1 ± 1.2 MPs /g and 4 ± 2.9 NPP /g of tissue. Similar tissue concentrations of MPs and NNP were identified in all regions of the placenta (basal plate, chorionic villous, chorionic plate), and did not differ according to mode of delivery. MPs ranged in size (2 - 60 μm), with the most abundant MPs being polyethylene (PE), polypropylene (PP), polystyrene (PS) and polyvinyl chloride (PVC). The most abundantly identified NPP were carbon, graphite, and lead oxide. Collectively, these results demonstrate the accumulation of foreign particles, including MPs, throughout the human placenta. Given the vital functions of the placenta in supporting fetal growth and development, and a potential for MPs to induce toxicity, further investigations into the potential harmful effects of these environmental toxicants on maternal and fetal health is warranted. Both plastic and non-plastic foreign particles were observed in term placentas from Canadian women 
 Placenta contamination with most of the non-plastic particle type",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,bioRxiv (preprint)
bio_1d4682e17681,Response of coral reef dinoflagellates to nanoplastics under experimental conditions,"Christina Ripken *, Konstantin Khalturin, Eiichi Shoguchi",10.1101/2020.09.23.310847,2020-09-23,2020,"Plastic products contribute heavily to anthropogenic pollution of the oceans. Small plastic particles in the micro- and nanoscale ranges have been found in all marine ecosystems, but little is known about their effects upon marine organisms. In this study we examine changes in cell growth, aggregation, and gene expression of two symbiotic dinoflagellates of the family Symbiodiniaceae,  Symbiodinium tridacnidorum  (clade A3) and  Cladocopium  sp. (clade C), under exposure to 42-nm polystyrene beads. In laboratory experiments, cell number and aggregation were reduced after 10 days of nanoplastic exposure at 0.01, 0.1, and 10 mg/L concentrations, but no clear correlation with plastic concentration was observed. Genes involved in dynein motor function were upregulated compared to control conditions, while genes related to photosynthesis, mitosis, and intracellular degradation were downregulated. Overall, nanoplastic exposure led to more genes being downregulated than upregulated and the number of genes with altered expression was larger in  Cladocopium  sp. than in  S. tridacnidorum , suggesting different sensitivity to nanoplastic between species. Our data show that nanoplastic inhibits growth and alters aggregation properties of microalgae, which may negatively affect the uptake of these indispensable symbionts by coral reef organisms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
bio_1f68f5d66f76,Investigating the Impact of Microplastics on Fish Muscle Cell Proliferation and Differentiation: Enhancing Food Safety in Cultivated Meat Production,"Taozhu Sun, Alfonso Timoneda, Amiti Banavar, Reza Ovissipour *",10.1101/2023.10.11.561915,2023-10-11,2023,"Cultivated meat, a sustainable alternative to traditional livestock farming, has gained attention for its potential environmental and health benefits. However, concerns about microplastic contamination pose challenges, especially when sourcing cells from marine organisms prone to microplastic bioaccumulation. Additionally, the pervasive presence of microplastics in laboratory settings, ingredients, and during the production, increases the risk of unintentional contamination. This study focused on Atlantic mackerel ( Scomber scombrus ) skeletal muscle cell lines to examine the effects of microplastic exposure, represented by fluorescent polyethylene microspheres (10-45 µm) on cell performance including cell proliferation, cell viability, gene expression, and differentiation processes critical for cultivated meat production. The results revealed significant impacts on cell attachment and proliferation at microplastic concentrations of 1 µg/mL, 10 µg/mL, and 50 µg/mL. Notably, the 10 µg/mL concentration exerted the most pronounced effects on cell viability during both attachment and proliferation phases. While the results indicated that both microplastic concentration and size influence cell viability, cell differentiation remained unaffected, and additional contributing factors require further investigation. These findings underscore the necessity of thoroughly exploring microplastic-cell interactions to ensure food safety and safeguard health within the burgeoning cultivated meat industry.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
bio_1fa120cd6c86,Diversification mitigates pesticide but not microplastic effects on bees without compromising rapeseed yield in China,"Wei Lin, Xueqing He, Jilan Hu, Marcel Balle, Kevin F.A. Darras, Siyuan Jing, Christoph Scherber, Manuel Toledo-Hernández, Yan Yan, ChengCheng Zhang, Siyan Zeng, Thomas Cherico Wanger *",10.1101/2024.09.28.615554,2024-09-28,2024,"Humanity depends on agriculture for food, fiber and energy provisioning, but input-intensive agricultural production is impacting ecosystem services such as pollination. Pollution effects from neonicotinoid insecticides on pollinators receive much attention, but nothing is known on the synergistic effects with emerging plastic contaminants and the mitigation potential of agricultural diversification. Here, we conduct the first large-scale and full-factorial mesocosm study to understand two-generation effects of diversified floral resources (diversification treatment), neonicotinoid and microplastic pollution (pollution treatments) on  Osmia cornifrons  bees in 72 mesocosms. In our three-year experiment, we found that diversification can mitigate individual neonicotinoid effects. We did not find any individual or synergistic effects of microplastic on reproductive performance of solitary bees. None of our treatments affected rapeseed yield. Our results confirm the benefits of diversified flower resources to mitigate pesticide effects on bees in China and suggest that microplastics have no acute individual or interaction toxicity in semi-natural environment at realistic exposure levels. Diversified flower resources in Chinese agricultural landscapes to mitigate pesticide pollution effects on pollinators is an important policy argument for pollinator protection with downstream implications for food security.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_1fa749947090,Thermodynamic Analysis of Protein-Nanoparticle Interactions Links Binding Affinity and Structural Stability,"Chathuri S. Kariyawasam, Radha P. Somarathne, Naomi C. Hellard, Nicholas C. Fitzkee *",10.1101/2025.08.21.671591,2025-08-21,2025,"When nanoparticles and nanoplastics enter biological fluids, their surfaces are rapidly coated with proteins, forming a corona that governs biological responses. However, understanding protein- surface interaction energetics remains a significant challenge. Here, we examine how protein charge distribution affects adsorption to polystyrene nanoparticles (PSNPs) by generating a series of lysine-to-alanine variants of the GB3 protein. Using isothermal titration calorimetry (ITC), we found that the K19A variant binds most strongly to both non-functionalized and carboxylate- functionalized PSNPs. ITC thermograms indicate that K19A forms a stable monolayer, while other variants exhibit multilayer adsorption. We hypothesize that removing lysine at position 19 creates a flatter, more neutral interaction surface that promotes efficient initial binding. Fluorescence denaturation experiments show that PSNPs destabilize GB3 protein variants, and binding correlates strongly with protein unfolding (r = 0.82, p < 0.01 for COOH-PSNPs and r = 0.76, p < 0.03 for non-functionalized PSNPs). These results reveal how protein stability and charge distribution shape adsorption thermodynamics, offering a framework for predicting protein-surface interactions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
bio_2b1c9a946c60,Permittivity-Based Microparticle Classification by the Integration of Impedance Cytometry and Microwave Resonators,"Uzay Tefek, Burak Sari, Mehmet S. Hanay *",10.1101/2022.09.27.509785,2022-09-27,2022,"Permittivity of microscopic particles can be used as a classification parameter for applications in materials and environmental sciences. However, directly measuring the permittivity of individual microparticles has proven to be challenging due to the convoluting effect of particle size on capacitive signals. To overcome this challenge, we built a sensing platform to independently obtain both the geometric and electric size of a particle, by combining impedance cytometry and microwave resonant sensing in a microfluidic chip. This way the microwave signal, which contains both permittivity and size effects, can be normalized by the size information provided by impedance cytometry to yield an intensive parameter that depends only on permittivity. The technique allowed us to differentiate between polystyrene and soda lime glass microparticles — below 22 microns in diameter— with more than 94% accuracy, despite their similar sizes and electrical characteristics. The technique offers a potential route for targeted applications such as environmental monitoring of microplastic pollution or quality control in pharmaceutical industry.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bioRxiv (preprint)
bio_2cce11d9808e,Oral exposure to PET microplastics alters the pancreatic transcriptome – implications for the pathogenesis of type 1 diabetes,"Karol Mierzejewski *, Aleksandra Kurzyńska, Monika Golubska, Ismena Gałęcka, Jarosław Całka, Iwona Bogacka",10.1101/2024.11.05.622142,2024-11-05,2024,"Type 1 diabetes is a chronic autoimmune disease, the incidence of which has been steadily increasing in recent years, particularly among adolescents. The disease results from a combination of genetic and environmental factors that lead to the destruction of insulin-producing beta cells in the pancreas. Recently, the potential role of microplastics in the pathogenesis of various diseases has gained attention. Therefore, the aim of this study was to investigate the impact of PET microplastics on the pancreas using immature pigs as a model organism. The global transcriptomic profile of the pancreas was analyzed in piglets treated with either a low (0.1 g/day) or high dose (1 g/day) of PET microplastics for 4 weeks using RNA-Seq. The analysis revealed a dose-dependent effect of PET microplastics on gene expression. A low dose affected the expression of one gene, while a high dose impacted the expression of 86 genes. The differentially expressed genes, including immune cell markers, cytokines and chemokines, may activate the immune system in the pancreas in a way that is characteristic of the pathogenesis of type 1 diabetes. It suggests that oral exposure to PET microplastics may be a new risk factor for the development of this disease.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,bioRxiv (preprint)
med_c50fc1087544,New universal approach for microplastics detection in tissues retains histology and reveals unprecedented quantities in placental samples,"Quinten Wouters, Sergey Abakumov, Charlotte Van Der Stukken, Imran Aslam, Iris Van Den Eede, Peter Dedecker, Tim S. Nawrot, Maarten B.J. Roeffaers *",10.1101/2025.08.25.25334346,2025-08-25,2025,"Micro- and nanoplastics (MNPs) contamination may pose a significant risk to human health. However, their true impact remains underexplored due to substantial limitations of current analytical methods. Traditional techniques like Raman and FTIR microscopy, coupled with filtration, fail to detect smaller MNPs and are prone to external contamination. Likewise, pyrolysis-GC/MS lacks the ability to pinpoint MNP size or location. This study presents a universal approach for MNPs detection in tissues, validated to mitigate external contamination risks and enable the identification of significantly smaller MNPs. The method preserves histological information, allowing for comprehensive spatial analysis, including assesment of local DNA damage using the γ-H2AX histone. Applying this method to human placenta samples revealed orders of magnitude higher MNP loads than previously reported, with quantities ranging from thousands to millions per cm³, far exceeding current reports of fewer than 1 MNP per gram or cm 3  of tissue. Importantly, within the observed concentration range, we found a positive association between MNP load and placental DNA damage. Our findings show that that the prevalence of MNPs in biological tissues has been substantially underestimated, as the smallest and potentially most harmful MNPs go undetected with traditional methods. Furthermore, we found that the concentations were linked with genotoxic effects in the placenta. This novel analytical workflow represents a significant advancement in MNPs research and provides crucial insights into their impact on human health. Prior to our study, MNPs have been detected in human tissues, including the placenta, but in very low quantities, often fewer than 1 MNP per gram or cm 3  ( Amereh et al., 2022 ;  Ragusa et al., 2021 ). Current detection methods, such as Raman and FTIR microscopy, have significant challenges, particularly in detecting MNPs in the lower size range, which are considered more hazardous ( Dzierż",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,medRxiv (preprint)
